Longitude,Latitude,Source,Name,Type,Responsable,Street,City,Telephone,Mobile,Mail,Site Web,Label,Products,Horaires
6.4078105,46.64625,http://www.biovaud.ch/,La Sauvageraie,-,Siffert Frank,Rue des Juifs 10,1427 Bonvillars,079 210 75 41,-,info@sauvageraie.ch,www.sauvageraie.ch,-,"Pommes,Poires,Petits fruits,Raisin,Maraichage,Courges,Pommes de terre,Légumes PSR,Oeufs de poules,Agneau,Porc,Saucisson,Viandes fraîches,Jambon cru Pata Negra,Tournesol,Caméline,Truffe,Céréales anciennes,Sarrasin,Épeautre,Engrain,Seigle,Orge,Épeautre,Céréales anciennes,Jus de fruits,Nectar,Sirops,Vins,Spiritueux,Plantes aromatiques,Tisanes,Plantes médicinales,Cosmétiques,Crème,Huiles,Huiles essentielles,Hydrolats,Pain,Conserves,Confitures,Miel,Pesto,Sirops,Gelées,Bouillons,Soupes",ME 17h-19h
6.4310497,46.5525369,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/bovay/,Ferme du Martalet,Venir chercher,Jean-Marc Bovay,Route de Prahins 1,1415 Démoret,024 433 17 59,-,bovay.jean-marc@bluewin.ch,www.fermedumartalet.com,Bio Suisse,"Produits à base de lait,Autres produits à base de lait de vache,Spécialités,Confitures",Sur demande: 079 778.45.06
7.1726041,46.4217544,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/plan-de-louge/,Plan de l'Ouge,Venir chercher,Maurice Henchoz,Route de la Torneresse 17,1660 L'Etivaz,026 924 70 30,-,mauricehenchoz@bluewin.ch,-,Bio Suisse,"Produits à base de lait,Autres produits laitiers,Carne,Produits carnés",-
6.7820911,46.7571532,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/la-gaite/,La Gaité,-,Richard Bettex,la Gaîté,1537 Champtauroz,026 666 13 91,-,-,-,-,"Produits à base de lait,Fromage au lait de chèvre,Yoghourt au lait de chèvre,Lait de chèvre,Autres produits à base de lait de chèvre",-
6.4397249,46.4775841,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-de-la-famille-mottier/,Ferme de la famille Mottier,-,Pierre-François Mottier,le Chêne,1669 Les Moulins,026 924 41 02,-,-,-,-,"Produits à base de lait,Fromage au lait de vache,Autres produits à base de lait de vache,Carne,Autres viandes",-
6.208524,46.4362207,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/bolay/,Bolay,Libre-service,Nicolas Bolay,Ch. de la Branche 7,1272 Genolier,022 366 31 09,079 507 03 81,-,-,-,"Produits à base de lait,Fromage au lait de vache,Oeufs,Oeufs de poules,Carne,Charcuterie,Charcuterie,Viande de boeuf,Produits carnés,Fruits,Baies,Noix,Autres produits à base de fruits",-
6.930913,46.42638,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-de-viret/,Ferme de Viret,-,Christophe und Aline Viret,Rue de la Vireuse 4,1124 Gollion,021 862 10 78,-,-,-,-,"Produits à base de lait,Fromage au lait de vache,Sorbets,Autres glacés,Légumes,Salades,Herbes,Champignons,Autres produits végétales,Fruits,Baies,Noix,Autres fruits",-
6.838489,46.560819,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/hockenjos-christian/,Hockenjos Christian,Libre-service,Christian Hockenjos,Chemin de Serix 2a,1607 Palézieux-Village,021 907 89 08,079 282 53 75,cihockenjos@bluewin.ch,-,Bio Suisse,"Spécialités,Autres huiles,Vinaigre ou sauces,Confitures,Produits à base de lait,Autres produits laitiers,Oeufs,Autres oeufs,Carne,Autres viandes,Boissons,Autres boissons",-
6.6325333,46.5219944,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/praz-tecoz/,Praz-Tecoz,Venir chercher,Dori & Louis Guignard,Rue du Carre 22,1439 Rances,-,-,dlguignard@bluewin.ch,-,IP-Suisse,"Spécialités,Autres miels",-
7.0073619,46.3547301,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/jeanmonod-beatrice/,Jeanmonod Béatrice,Venir chercher,Béatrice Jeanmonod,Au Village 1,1421 Grandevent,024 436 23 91,-,-,-,-,"Spécialités,Caramels",-
6.468843,46.5560686,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-de-la-famille-cornamusaz/,Ferme de la famille Cornamusaz,-,Annie & Alain Cornamusaz,Route de Payerne 13,1552 Trey,024 494 23 76,079 813 77 76,-,-,-,"Spécialités,Caramels,Confitures,Produits à base de lait,Autres produits à base de lait de vache",-
6.5413459,46.5775809,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ecurie-de-la-venoge/,Ecurie de la Venoge,Venir chercher,David Goy,Rue de la Poste 21,1302 Vufflens-la-Ville,021 702 21 47,-,-,-,IP-Suisse,"Spécialités,Huiles de cuisine",-
7.0605519,46.9448243,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/le-confiturier/,Le Confiturier,-,Roselyne Risse,Rue du Collège 6,1353 Bofflens,024 441 29 81,079 254 37 48,roselyne.risse@bluewin.ch,-,IP-Suisse,"Spécialités,Vinaigre,Sauces,Confitures,Fruits,Baies,Noix,Autres produits à base de fruits,Boissons,Sirops,Autres boissons,Légumes,Salades,Herbes,Champignons,Teemischungen",-
7.1370368,46.476017,http://www.biovaud.ch/,Pléiades des saveurs,-,Zwicky Michel + Anne-Christine,Route des Monts 20,1807 Blonay,021 943 44 61,-,michel.zwicky@bluemail.ch,-,-,"Tisanes,Herbe aromatiques,Sirops",Sur demande en automne: 021 943 44 61
6.459237,46.51746,http://www.biovaud.ch/,Château de Denens,-,de Buren Pierre,Ruelle du Château 7,1135 Denens,021 803 15 34,-,chateau_denens@yahoo.fr,www.chateaudedenens.com,-,"Truffes,Vins,",Sur demande: 079 401 92 55
7.1370368,46.476017,http://www.biovaud.ch/,Mottier Nicolas,-,Mottier Nicolas,Grande Rue 121,1660 Château-d'Oex,026 924 69 89,-,mottier-gerber@bluewin.ch,www.votre-cercledevie.ch,-,"Vache,Boeuf,Lapin,Peau",Mardi à Samedi: 09h00-12h30 Mercredi et Vendredi: 14h00-18h00
6.3806711,46.69358,http://www.biovaud.ch/,Henchoz Stéphane et Nicolas,-,Henchoz Stéphane et Nicolas,route de la Torneresse 17,1660 L'Etivaz,079 744 53 68,-,-,-,-,"Vaches (Plan d'Ouges et Chalotet),Sérac,Boeuf,Porc d'alpage",Sur demande: 079 682 35 07
6.824095,46.549442,http://www.biovaud.ch/,Chevalley Pierre-Alain,-,Chevalley Pierre-Alain,ch. des Adoux 6,1607 Palézieux,021 907 91 85,-,p-a_chevalley@hotmail.com,-,-,"Vaches,Agneau",sur demande: 021 907 91 85
6.6682877,46.8498561,http://www.biovaud.ch/,La Ferme des Collines,-,Clerc Etienne,rte de Chôme 10,1148 Mont-la-ville,079 658 59 27,-,fermedescollines@bluewin.ch,-,-,"Vaches,Oeufs de poules,Caméline,Engrain",livraison 1x par semaine sur demande: 079 658 59 27
6.787054,46.760374,http://www.biovaud.ch/,Ferme de la Cottaire,-,Coigny Etienne,Impasse de la Fontaine 7,1537 Champtauroz,079 366 31 16,-,coigny.duc@bluewin.ch,www.fermelacottaire.ch,-,"Vaches,Yogourts",16h30-17h30
7.5586845,46.3002142,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-111-caves-du-paradis/,Caves du Paradis,Marché ou magasin à la ferme,Famille Roten,Rte de la Gemmi 135,Sierre,027 455 19 03,-,roten@cavesduparadis.ch,http://www.cavesduparadis.ch,PER,"Vin blanc,Vin rosé,Vin rouge,Vins",Tous les produits Lu au Ve de 8 h à 11 h 30 et de 13 h 30 à 17 h 30.
6.4592264,46.517482,http://www.biovaud.ch/,Cidrerie de Grosse Pierre,-,Maillefer Fabienne,-,1047 Oppens,078 640 38 00,-,fabienne.maillefer@bluewin.ch,www.cidrerie.ch,-,"Vinaigre de cidre,Cidre,Eau de vie de cidre","Sur demande: 078 658 77 00 info@cidrerie.ch ou dans les magasins revendeurs"""
6.382471,46.6734619,http://www.biovaud.ch/,Muller Anne,-,Muller Anne,Les Maisons Neuves 15,1853 Yvorne,079 672 64 15,-,anne@annemuller.ch,www.annemuller.ch,-,Vins,Sur demande: 079 672 64 15
6.7910506,46.4797199,http://www.biovaud.ch/http://www.biovaud.ch/,Domaine Faverges,-,Vallelian Gerald,Route De Chardonne 60,1071 Chexbres,021 946 49 17,-,faverges@sunrise.ch,www.domainedesfaverges.ch,-,Vins,Sur demande 021 946 49 17
6.7370885,46.4898202,http://www.biovaud.ch/,Domaine Pierre Fonjallaz,-,Fonjallaz Pierre,Route de Vevey 57,1096 Cully,021 799 16 59,-,pierre@vins-fonjallaz.ch,www.vins-fonjallaz.ch,-,Vins,sur demande 021 799 16 59
6.7528186,46.703153,http://www.biovaud.ch/,La Treille d'Or,-,Cevey Thierry,Route des hôtels 5,1884 Villars-sur-Ollon,024 495 78 61,-,info@latreilledor.ch,www.latreilledor.ch,-,"Vins,Spiritueux,Jus de fruits",La treille d'or: LU au SA 10-12h 15h-18h
